技能组件表,,,,,,,,,,,,,,,,,,,,,,,,
int|key,int,str|useless,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,str|useless,str,int,str,str
47,94,进阶剑,2220,3,775,80,0,1,1,0,315,450,0,1000,800,-1,0,300,0,-1,directionRotation:1/directionPos:1,-1,-1,-1
47,95,进阶剑,2220,3,783.25,80,0,1,1,0,157,450,0,1100,800,-1,0,300,0,-1,directionRotation:1/directionPos:1,-1,-1,-1
47,96,进阶剑,2220,3,791.5,80,0,1,1,0,313,450,0,1100,800,-1,0,300,0,-1,directionRotation:1/directionPos:1,-1,-1,-1
47,97,进阶剑,2220,3,799.75,80,0,1,1,0,191,450,0,1100,800,-1,0,300,0,-1,directionRotation:1/directionPos:1,-1,-1,-1
47,98,进阶剑,2220,3,808,80,0,1,1,0,42,450,0,1100,800,-1,0,300,0,-1,directionRotation:1/directionPos:1,-1,-1,-1
47,99,进阶剑,2220,3,800,80,0,1,1,0,0,400,0,1100,800,-1,0,300,0,-1,directionRotation:1/directionPos:1,-1,-1,-1
47,100,进阶剑,2220,3,800,80,0,1,1,0,11.25,400,0,1100,800,-1,0,300,0,-1,directionRotation:1/directionPos:1,-1,-1,-1
47,101,进阶剑,2220,3,800,80,0,1,1,0,22.5,400,0,1100,800,-1,0,300,0,-1,directionRotation:1/directionPos:1,-1,-1,-1
47,102,进阶剑,2220,3,800,80,0,1,1,0,33.75,400,0,1100,800,-1,0,300,0,-1,directionRotation:1/directionPos:1,-1,-1,-1
47,103,进阶剑,2220,3,800,80,0,1,1,0,45,400,0,1100,800,-1,0,300,0,-1,directionRotation:1/directionPos:1,-1,-1,-1
47,104,进阶剑,2220,3,800,80,0,1,1,0,56.25,400,0,1100,800,-1,0,300,0,-1,directionRotation:1/directionPos:1,-1,-1,-1
47,105,进阶剑,2220,3,800,80,0,1,1,0,67.5,400,0,1100,800,-1,0,300,0,-1,directionRotation:1/directionPos:1,-1,-1,-1
47,106,进阶剑,2220,3,800,80,0,1,1,0,78.75,400,0,1100,800,-1,0,300,0,-1,directionRotation:1/directionPos:1,-1,-1,-1
47,107,进阶剑,2220,3,800,80,0,1,1,0,90,400,0,1100,800,-1,0,300,0,-1,directionRotation:1/directionPos:1,-1,-1,-1
47,108,进阶剑,2220,3,800,80,0,1,1,0,101.25,400,0,1100,800,-1,0,300,0,-1,directionRotation:1/directionPos:1,-1,-1,-1
47,109,进阶剑,2220,3,800,80,0,1,1,0,112.5,400,0,1100,800,-1,0,300,0,-1,directionRotation:1/directionPos:1,-1,-1,-1
47,110,进阶剑,2220,3,800,80,0,1,1,0,123.75,400,0,1100,800,-1,0,300,0,-1,directionRotation:1/directionPos:1,-1,-1,-1
47,111,进阶剑,2220,3,800,80,0,1,1,0,135,400,0,1100,800,-1,0,300,0,-1,directionRotation:1/directionPos:1,-1,-1,-1
47,112,进阶剑,2220,3,800,80,0,1,1,0,146.25,400,0,1100,800,-1,0,300,0,-1,directionRotation:1/directionPos:1,-1,-1,-1
47,113,进阶剑,2220,3,800,80,0,1,1,0,157.5,400,0,1100,800,-1,0,300,0,-1,directionRotation:1/directionPos:1,-1,-1,-1
47,114,进阶剑,2220,3,800,80,0,1,1,0,168.75,400,0,1100,800,-1,0,300,0,-1,directionRotation:1/directionPos:1,-1,-1,-1
47,115,进阶剑,2220,3,800,80,0,1,1,0,180,400,0,1100,800,-1,0,300,0,-1,directionRotation:1/directionPos:1,-1,-1,-1
47,116,进阶剑,2220,3,800,80,0,1,1,0,191.25,400,0,1100,800,-1,0,300,0,-1,directionRotation:1/directionPos:1,-1,-1,-1
47,117,进阶剑,2220,3,800,80,0,1,1,0,202.5,400,0,1100,800,-1,0,300,0,-1,directionRotation:1/directionPos:1,-1,-1,-1
47,118,进阶剑,2220,3,800,80,0,1,1,0,213.75,400,0,1100,800,-1,0,300,0,-1,directionRotation:1/directionPos:1,-1,-1,-1
47,119,进阶剑,2220,3,800,80,0,1,1,0,225,400,0,1100,800,-1,0,300,0,-1,directionRotation:1/directionPos:1,-1,-1,-1
47,120,进阶剑,2220,3,800,80,0,1,1,0,236.25,400,0,1100,800,-1,0,300,0,-1,directionRotation:1/directionPos:1,-1,-1,-1
47,121,进阶剑,2220,3,800,80,0,1,1,0,247.5,400,0,1100,800,-1,0,300,0,-1,directionRotation:1/directionPos:1,-1,-1,-1
47,122,进阶剑,2220,3,800,80,0,1,1,0,258.75,400,0,1100,800,-1,0,300,0,-1,directionRotation:1/directionPos:1,-1,-1,-1
47,123,进阶剑,2220,3,800,80,0,1,1,0,270,400,0,1100,800,-1,0,300,0,-1,directionRotation:1/directionPos:1,-1,-1,-1
47,124,进阶剑,2220,3,800,80,0,1,1,0,281.25,400,0,1100,800,-1,0,300,0,-1,directionRotation:1/directionPos:1,-1,-1,-1
47,125,进阶剑,2220,3,800,80,0,1,1,0,292.5,400,0,1100,800,-1,0,300,0,-1,directionRotation:1/directionPos:1,-1,-1,-1
47,126,进阶剑,2220,3,800,80,0,1,1,0,303.75,400,0,1100,800,-1,0,300,0,-1,directionRotation:1/directionPos:1,-1,-1,-1
47,127,进阶剑,2220,3,800,80,0,1,1,0,315,400,0,1100,800,-1,0,300,0,-1,directionRotation:1/directionPos:1,-1,-1,-1
47,128,进阶剑,2220,3,800,80,0,1,1,0,326.25,400,0,1100,800,-1,0,300,0,-1,directionRotation:1/directionPos:1,-1,-1,-1
47,129,进阶剑,2220,3,800,80,0,1,1,0,337.5,400,0,1100,800,-1,0,300,0,-1,directionRotation:1/directionPos:1,-1,-1,-1
47,130,进阶剑,2220,3,800,80,0,1,1,0,348.75,400,0,1100,800,-1,0,300,0,-1,directionRotation:1/directionPos:1,-1,-1,-1
47,131,进阶能量球,2216,3,0,0,0,1,1,0,0,0,0,90,1000,-1,0,0,0,-1,directionRotation:1/directionPos:1/scaleX:1/scaleY:1|directionRotation:1/directionPos:1/time:0.9/scaleX:1.5/scaleY:1.5/x:800/y:-70/ease:Linear.easeNone,-1,-1,-1
47,132,进阶拖尾,2221,3,-10,0,0,1,1,0,0,0,0,90,1000,-1,0,0,0,-1,directionRotation:1/directionPos:1/scaleX:1/scaleY:1|directionRotation:1/directionPos:1/time:0.9/scaleX:1.5/scaleY:1.5/x:800/y:-70/ease:Linear.easeNone,-1,-1,-1
300,0,动作专用,999,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,-1,-1,-1,attack02|1|12,-1
300,1,震动效果,1462,3,0,0,0,1,1,0,0,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1
300,2,震动效果,1462,3,0,0,0,1,1,0,0,0,0,20,-1,-1,0,0,0,-1,-1,-1,-1,-1
300,3,震动效果,1462,3,0,0,0,1,1,0,0,0,0,40,-1,-1,0,0,0,-1,-1,-1,-1,-1
300,4,震动效果,1462,3,0,0,0,1,1,0,0,0,0,60,-1,-1,0,0,0,-1,-1,-1,-1,-1
300,5,震动效果,1462,3,0,0,0,1,1,0,0,0,0,80,-1,-1,0,0,0,-1,-1,-1,-1,-1
300,6,震动效果,1462,3,0,0,0,1,1,0,0,0,0,100,-1,-1,0,0,0,-1,-1,-1,-1,-1
300,7,震动效果,1462,3,0,0,0,1,1,0,0,0,0,120,-1,-1,0,0,0,-1,-1,-1,-1,-1
300,8,震动效果,1462,3,0,0,0,1,1,0,0,0,0,140,-1,-1,0,0,0,-1,-1,-1,-1,-1
300,9,震动效果,1462,3,0,0,0,1,1,0,0,0,0,160,-1,-1,0,0,0,-1,-1,-1,-1,-1
300,10,震动效果,1462,3,0,0,0,1,1,0,0,0,0,180,-1,-1,0,0,0,-1,-1,-1,-1,-1
300,11,震动效果,1462,3,0,0,0,1,1,0, ,0,0,200,-1,-1,0,0,0,-1,-1,-1,-1,-1
300,12,进阶刀光,2207,3,-50,200,0,1,1,0,0,0,1,0,-1,-1,0,0,0,-1,-1,-1,-1,-1
300,13,人物残影,999,0,0,0,0,0,0,0,0,0,0,0,800,1,0,0,0,0|60|0.15|1,-1,-1,-1,300|150|0
42,0,动作专用,999,0,0,0,0,0,0,0,0,0,0,0,3000,-1,0,0,0,-1,-1,-1,jump04|99|12|lock,-1
42,1,动作专用,999,0,0,0,0,0,0,0,0,0,0,3050,-1,-1,0,0,0,-1,-1,-1,stand|1|12,-1
42,2,进阶刀光,2203,0,0,0,0,0,0,0,0,0,0,100,2800,1,200,300,0,-1,scaleX:1.11/scaleY:1.11/time:0.7,-1,-1,-1
1005,0,动作专用,999,0,0,0,0,0,0,0,0,0,0,0,2300,-1,0,0,0,-1,-1,-1,attack01|99|12|lock,-1
1005,1,动作专用,999,0,0,0,0,0,0,0,0,0,0,2350,-1,-1,0,0,0,-1,-1,-1,stand|1|12,-1
1005,2,黄刀1,1620,0,-62,4,0,0,0,0,0,0,1,100,-1,-1,0,0,0,-1,rotation:152/y:65,-1,-1,-1
1005,3,火花1,831,0,-5,-9,0,0,0,0,0,0,1,100,-1,-1,0,0,0,-1,y:65,-1,-1,-1
1005,4,黄刀2,1620,0,32,14,0,0,0,0,0,0,1,200,-1,-1,0,0,0,-1,rotation:78/y:65,-1,-1,-1
1005,5,火花2,831,0,-3,32,0,0,0,0,0,0,1,200,-1,-1,0,0,0,-1,y:65,-1,-1,-1
1005,6,黄刀3,1620,0,-74,140,0,0,0,0,0,0,1,300,-1,-1,0,0,0,-1,rotation:105/y:65,-1,-1,-1
1005,7,火花3,831,0,0,118,0,0,0,0,0,0,1,300,-1,-1,0,0,0,-1,y:65,-1,-1,-1
1005,8,黄刀4,1620,0,36,59,0,0,0,0,0,0,1,400,-1,-1,0,0,0,-1,rotation:330/y:65,-1,-1,-1
1005,9,火花4,831,0,-10,3,0,0,0,0,0,0,1,400,-1,-1,0,0,0,-1,y:65,-1,-1,-1
1005,10,黄刀5,1620,0,11,-64,0,0,0,0,0,0,1,500,-1,-1,0,0,0,-1,rotation:115/y:65,-1,-1,-1
1005,11,火花5,831,0,70,-80,0,0,0,0,0,0,1,500,-1,-1,0,0,0,-1,y:65,-1,-1,-1
1005,12,黄刀1,1620,0,-62,4,0,0,0,0,0,0,1,600,-1,-1,0,0,0,-1,rotation:214/y:65,-1,-1,-1
1005,13,火花1,831,0,-5,-9,0,0,0,0,0,0,1,600,-1,-1,0,0,0,-1,y:65,-1,-1,-1
1005,14,黄刀2,1620,0,32,14,0,0,0,0,0,0,1,700,-1,-1,0,0,0,-1,rotation:61/y:65,-1,-1,-1
1005,15,火花2,831,0,-3,32,0,0,0,0,0,0,1,700,-1,-1,0,0,0,-1,y:65,-1,-1,-1
1005,16,黄刀3,1620,0,-74,140,0,0,0,0,0,0,1,800,-1,-1,0,0,0,-1,rotation:341/y:65,-1,-1,-1
1005,17,火花3,831,0,0,118,0,0,0,0,0,0,1,800,-1,-1,0,0,0,-1,y:65,-1,-1,-1
1005,18,黄刀4,1620,0,36,59,0,0,0,0,0,0,1,900,-1,-1,0,0,0,-1,rotation:54/y:65,-1,-1,-1
1005,19,火花4,831,0,-10,3,0,0,0,0,0,0,1,900,-1,-1,0,0,0,-1,y:65,-1,-1,-1
1005,20,黄刀5,1620,0,11,-64,0,0,0,0,0,0,1,1000,-1,-1,0,0,0,-1,rotation:93/y:65,-1,-1,-1
1005,21,火花5,831,0,70,-80,0,0,0,0,0,0,1,1000,-1,-1,0,0,0,-1,y:65,-1,-1,-1
1005,22,黄刀1,1620,0,-62,4,0,0,0,0,0,0,1,1100,-1,-1,0,0,0,-1,rotation:52/y:65,-1,-1,-1
1005,23,火花1,831,0,-5,-9,0,0,0,0,0,0,1,1100,-1,-1,0,0,0,-1,y:65,-1,-1,-1
1005,24,黄刀2,1620,0,32,14,0,0,0,0,0,0,1,1200,-1,-1,0,0,0,-1,rotation:304/y:65,-1,-1,-1
1005,25,火花2,831,0,-3,32,0,0,0,0,0,0,1,1200,-1,-1,0,0,0,-1,y:65,-1,-1,-1
1005,26,黄刀3,1620,0,-74,140,0,0,0,0,0,0,1,1300,-1,-1,0,0,0,-1,rotation:332/y:65,-1,-1,-1
1005,27,火花3,831,0,0,118,0,0,0,0,0,0,1,1300,-1,-1,0,0,0,-1,y:65,-1,-1,-1
1005,28,黄刀4,1620,0,36,59,0,0,0,0,0,0,1,1400,-1,-1,0,0,0,-1,rotation:230/y:65,-1,-1,-1
1005,29,火花4,831,0,-10,3,0,0,0,0,0,0,1,1400,-1,-1,0,0,0,-1,y:65,-1,-1,-1
1005,30,黄刀5,1620,0,11,-64,0,0,0,0,0,0,1,1500,-1,-1,0,0,0,-1,rotation:341/y:65,-1,-1,-1
1005,31,火花5,831,0,70,-80,0,0,0,0,0,0,1,1500,-1,-1,0,0,0,-1,y:65,-1,-1,-1
1005,32,黄刀,1620,3,600,-6,0,0,0,0,0,0,1,1600,-1,-1,0,0,0,-1,y:65/scaleX:1/scaleY:1,-1,-1,-1
1005,33,黄刀1,1620,0,-62,4,0,0,0,0,0,0,1,1625,-1,-1,0,0,0,-1,rotation:215/y:65,-1,-1,-1
1005,34,火花1,831,0,-5,-9,0,0,0,0,0,0,1,1625,-1,-1,0,0,0,-1,y:65,-1,-1,-1
1005,35,黄刀2,1620,0,32,14,0,0,0,0,0,0,1,1650,-1,-1,0,0,0,-1,rotation:123/y:65,-1,-1,-1
1005,36,火花2,831,0,-3,32,0,0,0,0,0,0,1,1650,-1,-1,0,0,0,-1,y:65,-1,-1,-1
1005,37,黄刀3,1620,0,-74,140,0,0,0,0,0,0,1,1675,-1,-1,0,0,0,-1,rotation:59/y:65,-1,-1,-1
1005,38,火花3,831,0,0,118,0,0,0,0,0,0,1,1675,-1,-1,0,0,0,-1,y:65,-1,-1,-1
1005,39,黄刀4,1620,0,36,59,0,0,0,0,0,0,1,1700,-1,-1,0,0,0,-1,rotation:266/y:65,-1,-1,-1
1005,40,火花4,831,0,-10,3,0,0,0,0,0,0,1,1700,-1,-1,0,0,0,-1,y:65,-1,-1,-1
1005,41,黄刀5,1620,0,11,-64,0,0,0,0,0,0,1,1725,-1,-1,0,0,0,-1,rotation:280/y:65,-1,-1,-1
1005,42,火花5,831,0,70,-80,0,0,0,0,0,0,1,1725,-1,-1,0,0,0,-1,y:65,-1,-1,-1
1005,43,黄刀1,1620,0,-62,4,0,0,0,0,0,0,1,1750,-1,-1,0,0,0,-1,rotation:328/y:65,-1,-1,-1
1005,44,火花1,831,0,-5,-9,0,0,0,0,0,0,1,1750,-1,-1,0,0,0,-1,y:65,-1,-1,-1
1005,45,黄刀2,1620,0,32,14,0,0,0,0,0,0,1,1775,-1,-1,0,0,0,-1,rotation:353/y:65,-1,-1,-1
1005,46,火花2,831,0,-3,32,0,0,0,0,0,0,1,1775,-1,-1,0,0,0,-1,y:65,-1,-1,-1
1005,47,黄刀3,1620,0,-74,140,0,0,0,0,0,0,1,1800,-1,-1,0,0,0,-1,rotation:309/y:65,-1,-1,-1
1005,48,火花3,831,0,0,118,0,0,0,0,0,0,1,1800,-1,-1,0,0,0,-1,y:65,-1,-1,-1
1005,49,黄刀4,1620,0,36,59,0,0,0,0,0,0,1,1825,-1,-1,0,0,0,-1,rotation:306/y:65,-1,-1,-1
1005,50,火花4,831,0,-10,3,0,0,0,0,0,0,1,1825,-1,-1,0,0,0,-1,y:65,-1,-1,-1
1005,51,黄刀5,1620,0,11,-64,0,0,0,0,0,0,1,1850,-1,-1,0,0,0,-1,rotation:353/y:65,-1,-1,-1
1005,52,火花5,831,0,70,-80,0,0,0,0,0,0,1,1850,-1,-1,0,0,0,-1,y:65,-1,-1,-1
1005,53,前冲位移,999,3,0,0,0,1,1,0,0,0,0,1500,300,-1,0,0,-1,-1,-1,-1,-1,500|50|0
34,0,动作专用,999,0,0,0,0,0,0,0,0,0,0,0,500,1,0,0,0,-1,-1,-1,attack04|1|10,-1
34,1,结算专用,999,0,0,0,0,0,0,0,0,0,0,500,500,1,0,0,0,-1,-1,-1,-1,-1
34,2,结算专用,999,0,0,0,0,0,0,0,0,0,0,1000,500,1,0,0,0,-1,-1,-1,-1,-1
34,3,蓝刀,874,0,0,0,0,1,0,0,0,0,0,430,350,-1,100,300,0,-1,scaleX:0.3/scaleY:0.3/directionPos:1/directionRotation:1/rotation:5|time:0.65/scaleX:3/scaleY:3/x:420/y:-100/ease:Cubic.easeOut/directionPos:1/directionRotation:1,-1,-1,-1
34,4,蓝刀,874,0,0,0,0,1,0,0,0,0,0,150,350,-1,100,300,0,-1,scaleX:0.3/scaleY:0.3/directionPos:1/directionRotation:1/rotation:5|time:0.65/scaleX:3.5/scaleY:3.5/x:400/y:-100/ease:Cubic.easeOut/directionPos:1/directionRotation:1,-1,-1,-1
34,5,蓝刀,874,0,0,0,0,1,0,0,0,0,0,243,350,-1,100,300,0,-1,scaleX:0.3/scaleY:0.3/directionPos:1/directionRotation:1/rotation:5|time:0.65/scaleX:3/scaleY:3/x:400/y:-100/ease:Cubic.easeOut/directionPos:1/directionRotation:1,-1,-1,-1
34,6,蓝刀,874,0,0,0,0,1,0,0,0,0,0,786,350,-1,100,300,0,-1,scaleX:0.3/scaleY:0.3/directionPos:1/directionRotation:1/rotation:5|time:0.65/scaleX:3/scaleY:3/x:410/y:-100/ease:Cubic.easeOut/directionPos:1/directionRotation:1,-1,-1,-1
34,7,蓝刀,874,0,0,0,0,1,0,0,0,0,0,541,350,-1,100,300,0,-1,scaleX:0.3/scaleY:0.3/directionPos:1/directionRotation:1/rotation:5|time:0.65/scaleX:3.3/scaleY:3.3/x:400/ease:Cubic.easeOut/directionPos:1/directionRotation:1,-1,-1,-1
34,8,蓝刀,874,0,0,0,0,1,0,0,0,0,0,123,350,-1,100,300,0,-1,scaleX:0.3/scaleY:0.3/directionPos:1/directionRotation:1/rotation:5|time:0.65/scaleX:3/scaleY:3/x:400/ease:Cubic.easeOut/directionPos:1/directionRotation:1,-1,-1,-1
34,9,蓝刀,874,0,0,0,0,1,0,0,0,0,0,473,350,-1,100,300,0,-1,scaleX:0.3/scaleY:0.3/directionPos:1/directionRotation:1/rotation:5|time:0.65/scaleX:3/scaleY:3/x:500/ease:Cubic.easeOut/directionPos:1/directionRotation:1,-1,-1,-1
34,10,蓝刀,874,0,0,0,0,1,0,0,0,0,0,324,350,-1,100,300,0,-1,scaleX:0.3/scaleY:0.3/directionPos:1/directionRotation:1/rotation:5|time:0.65/scaleX:3/scaleY:3/x:430/ease:Cubic.easeOut/directionPos:1/directionRotation:1,-1,-1,-1
34,11,蓝刀,874,0,0,0,0,1,0,0,0,0,0,111,350,-1,100,300,0,-1,scaleX:0.3/scaleY:0.3/directionPos:1/directionRotation:1/rotation:5|time:0.65/scaleX:3/scaleY:3/x:400/ease:Cubic.easeOut/directionPos:1/directionRotation:1,-1,-1,-1
34,12,蓝刀,874,0,0,0,0,1,0,0,0,0,0,53,350,-1,100,300,0,-1,scaleX:0.3/scaleY:0.3/directionPos:1/directionRotation:1/rotation:5|time:0.65/scaleX:3.7/scaleY:3.7/x:400/y:-200/ease:Cubic.easeOut/directionPos:1/directionRotation:1,-1,-1,-1
34,13,蓝刀,874,0,0,0,0,1,0,0,0,0,0,134,350,-1,100,300,0,-1,scaleX:0.3/scaleY:0.3/directionPos:1/directionRotation:1/rotation:5|time:0.65/scaleX:3.2/scaleY:3.2/x:321/ease:Cubic.easeOut/directionPos:1/directionRotation:1,-1,-1,-1
34,14,蓝刀,874,0,0,0,0,1,0,0,0,0,0,555,350,-1,100,300,0,-1,scaleX:0.3/scaleY:0.3/directionPos:1/directionRotation:1/rotation:5|time:0.65/scaleX:3/scaleY:3/x:400/ease:Cubic.easeOut/directionPos:1/directionRotation:1,-1,-1,-1
34,15,蓝刀,874,0,0,0,0,1,0,0,0,0,0,851,350,-1,100,300,0,-1,scaleX:0.3/scaleY:0.3/directionPos:1/directionRotation:1/rotation:5|time:0.65/scaleX:2.3/scaleY:2.3/x:360/y:-200/ease:Cubic.easeOut/directionPos:1/directionRotation:1,-1,-1,-1
34,16,蓝刀,874,0,0,0,0,1,0,0,0,0,0,450,350,-1,100,300,0,-1,scaleX:0.3/scaleY:0.3/directionPos:1/directionRotation:1/rotation:5|time:0.65/scaleX:3/scaleY:3/x:234/y:-200/ease:Cubic.easeOut/directionPos:1/directionRotation:1,-1,-1,-1
34,17,蓝刀,874,0,0,0,0,1,0,0,0,0,0,367,350,-1,100,300,0,-1,scaleX:0.3/scaleY:0.3/directionPos:1/directionRotation:1/rotation:5|time:0.65/scaleX:3/scaleY:3/x:400/y:-200/ease:Cubic.easeOut/directionPos:1/directionRotation:1,-1,-1,-1
34,18,蓝刀,874,0,0,0,0,1,0,0,0,0,0,312,350,-1,100,300,0,-1,scaleX:0.3/scaleY:0.3/directionPos:1/directionRotation:1/rotation:5|time:0.65/scaleX:3/scaleY:3/x:350/y:-300/ease:Cubic.easeOut/directionPos:1/directionRotation:1,-1,-1,-1
34,19,蓝刀,874,0,0,0,0,1,0,0,0,0,0,400,350,-1,100,300,0,-1,scaleX:0.3/scaleY:0.3/directionPos:1/directionRotation:1/rotation:5|time:0.65/scaleX:3/scaleY:3/x:180/y:100/ease:Cubic.easeOut/directionPos:1/directionRotation:1,-1,-1,-1
34,20,蓝刀,874,0,0,0,0,1,0,0,0,0,0,122,350,-1,100,300,0,-1,scaleX:0.3/scaleY:0.3/directionPos:1/directionRotation:1/rotation:5|time:0.65/scaleX:2.5/scaleY:2.5/x:232/y:-200/ease:Cubic.easeOut/directionPos:1/directionRotation:1,-1,-1,-1
34,21,蓝刀,874,0,0,0,0,1,0,0,0,0,0,930,350,-1,100,300,0,-1,scaleX:0.3/scaleY:0.3/directionPos:1/directionRotation:1/rotation:5|time:0.65/scaleX:2.6/scaleY:2.6/x:170/y:-100/ease:Cubic.easeOut/directionPos:1/directionRotation:1,-1,-1,-1
34,22,蓝刀,874,0,0,0,0,1,0,0,0,0,0,650,350,-1,100,300,0,-1,scaleX:0.3/scaleY:0.3/directionPos:1/directionRotation:1/rotation:5|time:0.65/scaleX:3.5/scaleY:3.5/x:270/y:-100/ease:Cubic.easeOut/directionPos:1/directionRotation:1,-1,-1,-1
34,23,蓝刀,874,0,0,0,0,1,0,0,0,0,0,743,350,-1,100,300,0,-1,scaleX:0.3/scaleY:0.3/directionPos:1/directionRotation:1/rotation:5|time:0.65/scaleX:3/scaleY:3/x:250/y:-100/ease:Cubic.easeOut/directionPos:1/directionRotation:1,-1,-1,-1
34,24,蓝刀,874,0,0,0,0,1,0,0,0,0,0,886,350,-1,100,300,0,-1,scaleX:0.3/scaleY:0.3/directionPos:1/directionRotation:1/rotation:5|time:0.65/scaleX:3/scaleY:3/x:250/y:-100/ease:Cubic.easeOut/directionPos:1/directionRotation:1,-1,-1,-1
34,25,蓝刀,874,0,0,0,0,1,0,0,0,0,0,941,350,-1,100,300,0,-1,scaleX:0.3/scaleY:0.3/directionPos:1/directionRotation:1/rotation:5|time:0.65/scaleX:3.3/scaleY:3.3/x:150/ease:Cubic.easeOut/directionPos:1/directionRotation:1,-1,-1,-1
34,26,蓝刀,874,0,0,0,0,1,0,0,0,0,0,623,350,-1,100,300,0,-1,scaleX:0.3/scaleY:0.3/directionPos:1/directionRotation:1/rotation:5|time:0.65/scaleX:3/scaleY:3/x:180/ease:Cubic.easeOut/directionPos:1/directionRotation:1,-1,-1,-1
34,27,蓝刀,874,0,0,0,0,1,0,0,0,0,0,1050,350,-1,100,300,0,-1,scaleX:0.3/scaleY:0.3/directionPos:1/directionRotation:1/rotation:5|time:0.65/scaleX:2.4/scaleY:2.4/x:220/y:-20/ease:Cubic.easeOut/directionPos:1/directionRotation:1,-1,-1,-1
34,28,蓝刀,874,0,0,0,0,1,0,0,0,0,0,824,350,-1,100,300,0,-1,scaleX:0.3/scaleY:0.3/directionPos:1/directionRotation:1/rotation:5|time:0.65/scaleX:3/scaleY:3/x:250/ease:Cubic.easeOut/directionPos:1/directionRotation:1,-1,-1,-1
34,29,蓝刀,874,0,0,0,0,1,0,0,0,0,0,611,350,-1,100,300,0,-1,scaleX:0.3/scaleY:0.3/directionPos:1/directionRotation:1/rotation:5|time:0.65/scaleX:3/scaleY:3/x:250/ease:Cubic.easeOut/directionPos:1/directionRotation:1,-1,-1,-1
34,30,蓝刀,874,0,0,0,0,1,0,0,0,0,0,553,350,-1,100,300,0,-1,scaleX:0.3/scaleY:0.3/directionPos:1/directionRotation:1/rotation:5|time:0.65/scaleX:2.6/scaleY:2.6/x:200/y:-200/ease:Cubic.easeOut/directionPos:1/directionRotation:1,-1,-1,-1
34,31,蓝刀,874,0,0,0,0,1,0,0,0,0,0,734,350,-1,100,300,0,-1,scaleX:0.3/scaleY:0.3/directionPos:1/directionRotation:1/rotation:5|time:0.65/scaleX:3.2/scaleY:3.2/x:250/ease:Cubic.easeOut/directionPos:1/directionRotation:1,-1,-1,-1
34,32,蓝刀,874,0,0,0,0,1,0,0,0,0,0,950,350,-1,100,300,0,-1,scaleX:0.3/scaleY:0.3/directionPos:1/directionRotation:1/rotation:5|time:0.65/scaleX:2.5/scaleY:2.5/x:300/ease:Cubic.easeOut/directionPos:1/directionRotation:1,-1,-1,-1
34,33,蓝刀,874,0,0,0,0,1,0,0,0,0,0,1000,350,-1,100,300,0,-1,scaleX:0.3/scaleY:0.3/directionPos:1/directionRotation:1/rotation:5|time:0.65/scaleX:2.4/scaleY:2.4/x:150/y:-200/ease:Cubic.easeOut/directionPos:1/directionRotation:1,-1,-1,-1
34,34,蓝刀,874,0,0,0,0,1,0,0,0,0,0,700,350,-1,100,300,0,-1,scaleX:0.3/scaleY:0.3/directionPos:1/directionRotation:1/rotation:5|time:0.65/scaleX:2.5/scaleY:2.5/x:210/y:-300/ease:Cubic.easeOut/directionPos:1/directionRotation:1,-1,-1,-1
34,35,蓝刀,874,0,0,0,0,1,0,0,0,0,0,867,350,-1,100,300,0,-1,scaleX:0.3/scaleY:0.3/directionPos:1/directionRotation:1/rotation:5|time:0.65/scaleX:2.5/scaleY:2.5/x:200/y:-200/ease:Cubic.easeOut/directionPos:1/directionRotation:1,-1,-1,-1
34,36,蓝刀,874,0,0,0,0,1,0,0,0,0,0,812,350,-1,100,300,0,-1,scaleX:0.3/scaleY:0.3/directionPos:1/directionRotation:1/rotation:5|time:0.65/scaleX:2/scaleY:2/x:250/y:-300/ease:Cubic.easeOut/directionPos:1/directionRotation:1,-1,-1,-1
34,37,蓝刀,874,0,0,0,0,1,0,0,0,0,0,900,350,-1,100,300,0,-1,scaleX:0.3/scaleY:0.3/directionPos:1/directionRotation:1/rotation:5|time:0.65/scaleX:2.5/scaleY:2.5/x:200/y:100/ease:Cubic.easeOut/directionPos:1/directionRotation:1,-1,-1,-1
34,38,蓝刀,874,0,0,0,0,1,0,0,0,0,0,622,350,-1,100,300,0,-1,scaleX:0.3/scaleY:0.3/directionPos:1/directionRotation:1/rotation:5|time:0.65/scaleX:2.5/scaleY:2.5/x:132/y:-200/ease:Cubic.easeOut/directionPos:1/directionRotation:1,-1,-1,-1
46,0,动作专用,999,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,-1,-1,-1,attack04|1|12,400|500|0
46,1,结算专用,999,3,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,-1,-1,-1,-1,-1
46,2,进阶地面,2212,3,450,50,0,1,0,0,0,0,1,0,500,-1,0,0,0,-1,-1,-1,-1,-1
46,3,进阶火焰,2213,3,450,100,0,1,0,0,0,0,1,200,800,-1,0,0,0,-1,-1,-1,-1,-1
46,4,进阶剑,2215,3,450,50,0,1,0,0,0,0,0,0,650,-1,0,300,0,-1,scaleX:0.8/scaleY:0.8/x:200/rotation:0|time:0.2/x:100/ease:Cubic.easeOut,-1,-1,-1
